id,type,item owner id,layer title,title,description,image count,created date,last modification date,item views,Media Type,change_type,change_date,Owner,Community,Sources,Language,FEDDGUID_CEFIDUGD,FEDENAME,PRUID,fed_code,total_votes,electors,turnout,election_year,national_turnout,turnout_diff,type_val,election_date,cumulative_news
1099,marker,622,Newspapers,Peterborough This Week,"On September 15, 2023, Metroland announced that all of its 71 community newspapers would immediately shift to digital-only publications, including Peterborough This Week. Nordstar put its Metroland Media Group division into creditor protection under the Bankruptcy and Insolvency Act as part of this restructuring plan that resulted in the loss of 605 jobs (approximately 60 per cent of its workforce), including 68 journalists. The newspaper launched in 1989.",0,2023-09-30T08:28:41Z,2023-09-30T08:28:41Z,29,community paper,shifted to online,2023-09-15,Metroland,"Peterborough, Ontario","[""https:\/\/kawarthanow.com\/2023\/09\/15\/metroland-media-group-ends-print-editions-of-70-community-newspapers-and-flyer-delivery-business\/"",""https:\/\/www.cbc.ca\/news\/business\/torstar-metroland-nordstar-1.6968044"",""https:\/\/www.thestar.com\/business\/metroland-ends-print-editions-of-community-papers-flyers\/article_b5630346-56a9-50b0-99dd-7e4955065c14.html"",""https:\/\/www.cbc.ca\/news\/canada\/ottawa\/weekly-print-papers-cancelled-across-ontario-1.6968892"",""https:\/\/www.newhamburgindependent.ca\/news\/ontario\/metroland-to-cease-print-publication-of-dozens-of-community-newspapers-across-ontario\/article_b2d17b23-e6fb-535f-945a-52d15262c4d7.html"",""https:\/\/www.durhamregion.com\/news\/a-letter-to-our-readers\/article_ec8be637-c278-587b-a442-1c762720e04a.html"",""https:\/\/www.orilliamatters.com\/local-news\/metroland-announces-cutbacks-ends-orillia-today-print-edition-7554155"",""https:\/\/nationalpost.com\/news\/canada\/metroland-media-group-ends-publication-of-weekly-community-newspapers""]","[""English""]",2013A000435084,Peterborough--Kawartha,35,35084,66732,93190,0.7160854168902243,2015,0.6828126123999229,0.033272804490301455,-1,2015-10-19,0
1104,marker,622,Newspapers,Richmond Hill Liberal,"On September 15, 2023, Metroland announced that all of its 71 community newspapers would immediately shift to digital-only publications, including the Richmond Hill Liberal. Nordstar put its Metroland Media Group division into creditor protection under the Bankruptcy and Insolvency Act as part of this restructuring plan that resulted in the loss of 605 jobs (approximately 60 per cent of its workforce), including 68 journalists. The newspaper launched in 2009 when The Liberal (founded as the York Herald in 1878) was split into two separate newspapers, the Richmond Hill Liberal and Thornhill Liberal.",0,2023-09-30T08:53:16Z,2023-09-30T08:53:16Z,72,community paper,shifted to online,2023-09-15,Metroland,"Richmond Hill, Ontario","[""https:\/\/www.yorkregion.com\/news\/welcome-to-the-new-thornhill-liberal\/article_e63c6a98-bcdd-563b-9709-3b58ce1ebbd6.html"",""https:\/\/www.cbc.ca\/news\/business\/torstar-metroland-nordstar-1.6968044"",""https:\/\/www.thestar.com\/business\/metroland-ends-print-editions-of-community-papers-flyers\/article_b5630346-56a9-50b0-99dd-7e4955065c14.html"",""https:\/\/www.cbc.ca\/news\/canada\/ottawa\/weekly-print-papers-cancelled-across-ontario-1.6968892"",""https:\/\/www.newhamburgindependent.ca\/news\/ontario\/metroland-to-cease-print-publication-of-dozens-of-community-newspapers-across-ontario\/article_b2d17b23-e6fb-535f-945a-52d15262c4d7.html"",""https:\/\/www.durhamregion.com\/news\/a-letter-to-our-readers\/article_ec8be637-c278-587b-a442-1c762720e04a.html"",""https:\/\/www.orilliamatters.com\/local-news\/metroland-announces-cutbacks-ends-orillia-today-print-edition-7554155"",""https:\/\/nationalpost.com\/news\/canada\/metroland-media-group-ends-publication-of-weekly-community-newspapers""]","[""English""]",2013A000435003,Aurora--Oak Ridges--Richmond Hill,35,35003,46405,84133,0.5515671615180726,2021,0.6255952853516473,-0.07402812383357471,-1,2021-09-19,0
1104,marker,622,Newspapers,Richmond Hill Liberal,"On September 15, 2023, Metroland announced that all of its 71 community newspapers would immediately shift to digital-only publications, including the Richmond Hill Liberal. Nordstar put its Metroland Media Group division into creditor protection under the Bankruptcy and Insolvency Act as part of this restructuring plan that resulted in the loss of 605 jobs (approximately 60 per cent of its workforce), including 68 journalists. The newspaper launched in 2009 when The Liberal (founded as the York Herald in 1878) was split into two separate newspapers, the Richmond Hill Liberal and Thornhill Liberal.",0,2023-09-30T08:53:16Z,2023-09-30T08:53:16Z,72,community paper,shifted to online,2023-09-15,Metroland,"Richmond Hill, Ontario","[""https:\/\/www.yorkregion.com\/news\/welcome-to-the-new-thornhill-liberal\/article_e63c6a98-bcdd-563b-9709-3b58ce1ebbd6.html"",""https:\/\/www.cbc.ca\/news\/business\/torstar-metroland-nordstar-1.6968044"",""https:\/\/www.thestar.com\/business\/metroland-ends-print-editions-of-community-papers-flyers\/article_b5630346-56a9-50b0-99dd-7e4955065c14.html"",""https:\/\/www.cbc.ca\/news\/canada\/ottawa\/weekly-print-papers-cancelled-across-ontario-1.6968892"",""https:\/\/www.newhamburgindependent.ca\/news\/ontario\/metroland-to-cease-print-publication-of-dozens-of-community-newspapers-across-ontario\/article_b2d17b23-e6fb-535f-945a-52d15262c4d7.html"",""https:\/\/www.durhamregion.com\/news\/a-letter-to-our-readers\/article_ec8be637-c278-587b-a442-1c762720e04a.html"",""https:\/\/www.orilliamatters.com\/local-news\/metroland-announces-cutbacks-ends-orillia-today-print-edition-7554155"",""https:\/\/nationalpost.com\/news\/canada\/metroland-media-group-ends-publication-of-weekly-community-newspapers""]","[""English""]",2013A000435003,Aurora--Oak Ridges--Richmond Hill,35,35003,53563,83340,0.6427045836333093,2019,0.6703803060659135,-0.02767572243260419,-1,2019-10-21,0
1104,marker,622,Newspapers,Richmond Hill Liberal,"On September 15, 2023, Metroland announced that all of its 71 community newspapers would immediately shift to digital-only publications, including the Richmond Hill Liberal. Nordstar put its Metroland Media Group division into creditor protection under the Bankruptcy and Insolvency Act as part of this restructuring plan that resulted in the loss of 605 jobs (approximately 60 per cent of its workforce), including 68 journalists. The newspaper launched in 2009 when The Liberal (founded as the York Herald in 1878) was split into two separate newspapers, the Richmond Hill Liberal and Thornhill Liberal.",0,2023-09-30T08:53:16Z,2023-09-30T08:53:16Z,72,community paper,shifted to online,2023-09-15,Metroland,"Richmond Hill, Ontario","[""https:\/\/www.yorkregion.com\/news\/welcome-to-the-new-thornhill-liberal\/article_e63c6a98-bcdd-563b-9709-3b58ce1ebbd6.html"",""https:\/\/www.cbc.ca\/news\/business\/torstar-metroland-nordstar-1.6968044"",""https:\/\/www.thestar.com\/business\/metroland-ends-print-editions-of-community-papers-flyers\/article_b5630346-56a9-50b0-99dd-7e4955065c14.html"",""https:\/\/www.cbc.ca\/news\/canada\/ottawa\/weekly-print-papers-cancelled-across-ontario-1.6968892"",""https:\/\/www.newhamburgindependent.ca\/news\/ontario\/metroland-to-cease-print-publication-of-dozens-of-community-newspapers-across-ontario\/article_b2d17b23-e6fb-535f-945a-52d15262c4d7.html"",""https:\/\/www.durhamregion.com\/news\/a-letter-to-our-readers\/article_ec8be637-c278-587b-a442-1c762720e04a.html"",""https:\/\/www.orilliamatters.com\/local-news\/metroland-announces-cutbacks-ends-orillia-today-print-edition-7554155"",""https:\/\/nationalpost.com\/news\/canada\/metroland-media-group-ends-publication-of-weekly-community-newspapers""]","[""English""]",2013A000435003,Aurora--Oak Ridges--Richmond Hill,35,35003,51184,79127,0.6468588471697397,2015,0.6828126123999229,-0.03595376523018312,-1,2015-10-19,0
1106,marker,622,Newspapers,Stouffville Sun-Tribune,"On September 15, 2023, Metroland announced that all of its 71 community newspapers would immediately shift to digital-only publications, including the Stouffville Sun-Tribune. Nordstar put its Metroland Media Group division into creditor protection under the Bankruptcy and Insolvency Act as part of this restructuring plan that resulted in the loss of 605 jobs (approximately 60 per cent of its workforce), including 68 journalists. The newspaper launched in 2003 from the merger of the Stouffville Tribune (1888) and the Stouffville Sun.",0,2023-09-30T09:04:12Z,2023-09-30T09:04:12Z,30,community paper,shifted to online,2023-09-15,Metroland,"Stouffville, Ontario","[""https:\/\/www.cbc.ca\/news\/business\/torstar-metroland-nordstar-1.6968044"",""https:\/\/www.thestar.com\/business\/metroland-ends-print-editions-of-community-papers-flyers\/article_b5630346-56a9-50b0-99dd-7e4955065c14.html"",""https:\/\/www.cbc.ca\/news\/canada\/ottawa\/weekly-print-papers-cancelled-across-ontario-1.6968892"",""https:\/\/www.newhamburgindependent.ca\/news\/ontario\/metroland-to-cease-print-publication-of-dozens-of-community-newspapers-across-ontario\/article_b2d17b23-e6fb-535f-945a-52d15262c4d7.html"",""https:\/\/www.durhamregion.com\/news\/a-letter-to-our-readers\/article_ec8be637-c278-587b-a442-1c762720e04a.html"",""https:\/\/www.orilliamatters.com\/local-news\/metroland-announces-cutbacks-ends-orillia-today-print-edition-7554155"",""https:\/\/nationalpost.com\/news\/canada\/metroland-media-group-ends-publication-of-weekly-community-newspapers""]","[""English""]",2013A000435054,Markham--Stouffville,35,35054,58851,96687,0.6086754165503119,2021,0.6255952853516473,-0.016919868801335447,-1,2021-09-19,0
1106,marker,622,Newspapers,Stouffville Sun-Tribune,"On September 15, 2023, Metroland announced that all of its 71 community newspapers would immediately shift to digital-only publications, including the Stouffville Sun-Tribune. Nordstar put its Metroland Media Group division into creditor protection under the Bankruptcy and Insolvency Act as part of this restructuring plan that resulted in the loss of 605 jobs (approximately 60 per cent of its workforce), including 68 journalists. The newspaper launched in 2003 from the merger of the Stouffville Tribune (1888) and the Stouffville Sun.",0,2023-09-30T09:04:12Z,2023-09-30T09:04:12Z,30,community paper,shifted to online,2023-09-15,Metroland,"Stouffville, Ontario","[""https:\/\/www.cbc.ca\/news\/business\/torstar-metroland-nordstar-1.6968044"",""https:\/\/www.thestar.com\/business\/metroland-ends-print-editions-of-community-papers-flyers\/article_b5630346-56a9-50b0-99dd-7e4955065c14.html"",""https:\/\/www.cbc.ca\/news\/canada\/ottawa\/weekly-print-papers-cancelled-across-ontario-1.6968892"",""https:\/\/www.newhamburgindependent.ca\/news\/ontario\/metroland-to-cease-print-publication-of-dozens-of-community-newspapers-across-ontario\/article_b2d17b23-e6fb-535f-945a-52d15262c4d7.html"",""https:\/\/www.durhamregion.com\/news\/a-letter-to-our-readers\/article_ec8be637-c278-587b-a442-1c762720e04a.html"",""https:\/\/www.orilliamatters.com\/local-news\/metroland-announces-cutbacks-ends-orillia-today-print-edition-7554155"",""https:\/\/nationalpost.com\/news\/canada\/metroland-media-group-ends-publication-of-weekly-community-newspapers""]","[""English""]",2013A000435054,Markham--Stouffville,35,35054,65011,95461,0.681021569017714,2019,0.6703803060659135,0.010641262951800567,-1,2019-10-21,0
1106,marker,622,Newspapers,Stouffville Sun-Tribune,"On September 15, 2023, Metroland announced that all of its 71 community newspapers would immediately shift to digital-only publications, including the Stouffville Sun-Tribune. Nordstar put its Metroland Media Group division into creditor protection under the Bankruptcy and Insolvency Act as part of this restructuring plan that resulted in the loss of 605 jobs (approximately 60 per cent of its workforce), including 68 journalists. The newspaper launched in 2003 from the merger of the Stouffville Tribune (1888) and the Stouffville Sun.",0,2023-09-30T09:04:12Z,2023-09-30T09:04:12Z,30,community paper,shifted to online,2023-09-15,Metroland,"Stouffville, Ontario","[""https:\/\/www.cbc.ca\/news\/business\/torstar-metroland-nordstar-1.6968044"",""https:\/\/www.thestar.com\/business\/metroland-ends-print-editions-of-community-papers-flyers\/article_b5630346-56a9-50b0-99dd-7e4955065c14.html"",""https:\/\/www.cbc.ca\/news\/canada\/ottawa\/weekly-print-papers-cancelled-across-ontario-1.6968892"",""https:\/\/www.newhamburgindependent.ca\/news\/ontario\/metroland-to-cease-print-publication-of-dozens-of-community-newspapers-across-ontario\/article_b2d17b23-e6fb-535f-945a-52d15262c4d7.html"",""https:\/\/www.durhamregion.com\/news\/a-letter-to-our-readers\/article_ec8be637-c278-587b-a442-1c762720e04a.html"",""https:\/\/www.orilliamatters.com\/local-news\/metroland-announces-cutbacks-ends-orillia-today-print-edition-7554155"",""https:\/\/nationalpost.com\/news\/canada\/metroland-media-group-ends-publication-of-weekly-community-newspapers""]","[""English""]",2013A000435054,Markham--Stouffville,35,35054,59962,87952,0.6817582317627797,2015,0.6828126123999229,-0.0010543806371431375,-1,2015-10-19,0
1113,marker,622,Newspapers,Whitby This Week,"Whitby This Week began publishing a monthly print edition on April 8, 2026, more than two years after Metroland shifted the newspaper to a digital-only format. On September 15, 2023, Metroland announced that all of its 71 community newspapers would immediately shift to digital-only publications, including Whitby This Week. Nordstar put its Metroland Media Group division into creditor protection under the Bankruptcy and Insolvency Act as part of this restructuring plan that resulted in the loss of 605 jobs (approximately 60 per cent of its workforce), including 68 journalists.",0,2023-09-30T09:33:08Z,2026-06-03T16:50:56Z,82,community paper,increase in service,2026-04-08,Metroland,"Whitby, Ontario","[""https:\/\/www.durhamradionews.com\/archives\/174208"",""https:\/\/www.cbc.ca\/news\/business\/torstar-metroland-nordstar-1.6968044"",""https:\/\/www.thestar.com\/business\/metroland-ends-print-editions-of-community-papers-flyers\/article_b5630346-56a9-50b0-99dd-7e4955065c14.html"",""https:\/\/www.cbc.ca\/news\/canada\/ottawa\/weekly-print-papers-cancelled-across-ontario-1.6968892"",""https:\/\/www.newhamburgindependent.ca\/news\/ontario\/metroland-to-cease-print-publication-of-dozens-of-community-newspapers-across-ontario\/article_b2d17b23-e6fb-535f-945a-52d15262c4d7.html"",""https:\/\/www.durhamregion.com\/news\/a-letter-to-our-readers\/article_ec8be637-c278-587b-a442-1c762720e04a.html"",""https:\/\/www.orilliamatters.com\/local-news\/metroland-announces-cutbacks-ends-orillia-today-print-edition-7554155"",""https:\/\/nationalpost.com\/news\/canada\/metroland-media-group-ends-publication-of-weekly-community-newspapers"",""https:\/\/www.durhamregion.com\/news\/whitby-this-week-returns-to-print\/article_ff389be7-7d5a-58c9-9ce2-a832a73e86c1.html"",""https:\/\/www.thestar.com\/globenewswire\/local-news-returns-to-print-metroland-and-torstar-launch-monthly-print-newspapers-across-greater-toronto\/article_970b9d47-e4cf-5b65-935b-dcc38a59c204.html"",""https:\/\/www.insidehalton.com\/news\/burlington-post-oakville-beaver-print-editions\/article_22fdf057-83be-5aa9-a95c-95e707bb5306.html"",""https:\/\/www.theglobeandmail.com\/business\/article-metroland-brings-back-four-toronto-area-newspapers\/"",""https:\/\/www.thecanadianpressnews.ca\/business\/four-local-toronto-area-metroland-newspapers-make-a-print-comeback\/article_29255e53-e6a1-5c2f-bf4b-e53d0fae7688.html"",""https:\/\/nmc-mic.ca\/2026\/03\/27\/print-newspapers-in-halton-return-to-the-community\/""]","[""English""]",2013A000435114,Whitby,35,35114,62398,101408,0.615316345850426,2021,0.6255952853516473,-0.010278939501221274,1,2021-09-19,1
1113,marker,622,Newspapers,Whitby This Week,"Whitby This Week began publishing a monthly print edition on April 8, 2026, more than two years after Metroland shifted the newspaper to a digital-only format. On September 15, 2023, Metroland announced that all of its 71 community newspapers would immediately shift to digital-only publications, including Whitby This Week. Nordstar put its Metroland Media Group division into creditor protection under the Bankruptcy and Insolvency Act as part of this restructuring plan that resulted in the loss of 605 jobs (approximately 60 per cent of its workforce), including 68 journalists.",0,2023-09-30T09:33:08Z,2026-06-03T16:50:56Z,82,community paper,increase in service,2026-04-08,Metroland,"Whitby, Ontario","[""https:\/\/www.durhamradionews.com\/archives\/174208"",""https:\/\/www.cbc.ca\/news\/business\/torstar-metroland-nordstar-1.6968044"",""https:\/\/www.thestar.com\/business\/metroland-ends-print-editions-of-community-papers-flyers\/article_b5630346-56a9-50b0-99dd-7e4955065c14.html"",""https:\/\/www.cbc.ca\/news\/canada\/ottawa\/weekly-print-papers-cancelled-across-ontario-1.6968892"",""https:\/\/www.newhamburgindependent.ca\/news\/ontario\/metroland-to-cease-print-publication-of-dozens-of-community-newspapers-across-ontario\/article_b2d17b23-e6fb-535f-945a-52d15262c4d7.html"",""https:\/\/www.durhamregion.com\/news\/a-letter-to-our-readers\/article_ec8be637-c278-587b-a442-1c762720e04a.html"",""https:\/\/www.orilliamatters.com\/local-news\/metroland-announces-cutbacks-ends-orillia-today-print-edition-7554155"",""https:\/\/nationalpost.com\/news\/canada\/metroland-media-group-ends-publication-of-weekly-community-newspapers"",""https:\/\/www.durhamregion.com\/news\/whitby-this-week-returns-to-print\/article_ff389be7-7d5a-58c9-9ce2-a832a73e86c1.html"",""https:\/\/www.thestar.com\/globenewswire\/local-news-returns-to-print-metroland-and-torstar-launch-monthly-print-newspapers-across-greater-toronto\/article_970b9d47-e4cf-5b65-935b-dcc38a59c204.html"",""https:\/\/www.insidehalton.com\/news\/burlington-post-oakville-beaver-print-editions\/article_22fdf057-83be-5aa9-a95c-95e707bb5306.html"",""https:\/\/www.theglobeandmail.com\/business\/article-metroland-brings-back-four-toronto-area-newspapers\/"",""https:\/\/www.thecanadianpressnews.ca\/business\/four-local-toronto-area-metroland-newspapers-make-a-print-comeback\/article_29255e53-e6a1-5c2f-bf4b-e53d0fae7688.html"",""https:\/\/nmc-mic.ca\/2026\/03\/27\/print-newspapers-in-halton-return-to-the-community\/""]","[""English""]",2013A000435114,Whitby,35,35114,69516,98572,0.7052306943148156,2019,0.6703803060659135,0.034850388248902076,1,2019-10-21,0
1113,marker,622,Newspapers,Whitby This Week,"Whitby This Week began publishing a monthly print edition on April 8, 2026, more than two years after Metroland shifted the newspaper to a digital-only format. On September 15, 2023, Metroland announced that all of its 71 community newspapers would immediately shift to digital-only publications, including Whitby This Week. Nordstar put its Metroland Media Group division into creditor protection under the Bankruptcy and Insolvency Act as part of this restructuring plan that resulted in the loss of 605 jobs (approximately 60 per cent of its workforce), including 68 journalists.",0,2023-09-30T09:33:08Z,2026-06-03T16:50:56Z,82,community paper,increase in service,2026-04-08,Metroland,"Whitby, Ontario","[""https:\/\/www.durhamradionews.com\/archives\/174208"",""https:\/\/www.cbc.ca\/news\/business\/torstar-metroland-nordstar-1.6968044"",""https:\/\/www.thestar.com\/business\/metroland-ends-print-editions-of-community-papers-flyers\/article_b5630346-56a9-50b0-99dd-7e4955065c14.html"",""https:\/\/www.cbc.ca\/news\/canada\/ottawa\/weekly-print-papers-cancelled-across-ontario-1.6968892"",""https:\/\/www.newhamburgindependent.ca\/news\/ontario\/metroland-to-cease-print-publication-of-dozens-of-community-newspapers-across-ontario\/article_b2d17b23-e6fb-535f-945a-52d15262c4d7.html"",""https:\/\/www.durhamregion.com\/news\/a-letter-to-our-readers\/article_ec8be637-c278-587b-a442-1c762720e04a.html"",""https:\/\/www.orilliamatters.com\/local-news\/metroland-announces-cutbacks-ends-orillia-today-print-edition-7554155"",""https:\/\/nationalpost.com\/news\/canada\/metroland-media-group-ends-publication-of-weekly-community-newspapers"",""https:\/\/www.durhamregion.com\/news\/whitby-this-week-returns-to-print\/article_ff389be7-7d5a-58c9-9ce2-a832a73e86c1.html"",""https:\/\/www.thestar.com\/globenewswire\/local-news-returns-to-print-metroland-and-torstar-launch-monthly-print-newspapers-across-greater-toronto\/article_970b9d47-e4cf-5b65-935b-dcc38a59c204.html"",""https:\/\/www.insidehalton.com\/news\/burlington-post-oakville-beaver-print-editions\/article_22fdf057-83be-5aa9-a95c-95e707bb5306.html"",""https:\/\/www.theglobeandmail.com\/business\/article-metroland-brings-back-four-toronto-area-newspapers\/"",""https:\/\/www.thecanadianpressnews.ca\/business\/four-local-toronto-area-metroland-newspapers-make-a-print-comeback\/article_29255e53-e6a1-5c2f-bf4b-e53d0fae7688.html"",""https:\/\/nmc-mic.ca\/2026\/03\/27\/print-newspapers-in-halton-return-to-the-community\/""]","[""English""]",2013A000435114,Whitby,35,35114,64751,92465,0.7002757800248742,2015,0.6828126123999229,0.01746316762495137,1,2015-10-19,0
1114,marker,622,Newspapers,The Liberal,"The Liberal (founded as the York Herald in 1878) closed in March 2009 when it was split into two separate newspapers, the Richmond Hill Liberal and Thornhill Liberal.",0,2023-09-30T09:43:04Z,2023-09-30T09:43:04Z,42,community paper,closed,2009-03-05,Metroland,"Richmond Hill and Thornhill, Ontario","[""https:\/\/www.yorkregion.com\/news\/welcome-to-the-new-thornhill-liberal\/article_e63c6a98-bcdd-563b-9709-3b58ce1ebbd6.html""]","[""English""]",2013A000435087,Richmond Hill,35,35087,46205,83198,0.5553619077381667,2021,0.6255952853516473,-0.07023337761348059,-1,2021-09-19,-1
1114,marker,622,Newspapers,The Liberal,"The Liberal (founded as the York Herald in 1878) closed in March 2009 when it was split into two separate newspapers, the Richmond Hill Liberal and Thornhill Liberal.",0,2023-09-30T09:43:04Z,2023-09-30T09:43:04Z,42,community paper,closed,2009-03-05,Metroland,"Richmond Hill and Thornhill, Ontario","[""https:\/\/www.yorkregion.com\/news\/welcome-to-the-new-thornhill-liberal\/article_e63c6a98-bcdd-563b-9709-3b58ce1ebbd6.html""]","[""English""]",2013A000435087,Richmond Hill,35,35087,50733,85075,0.596332647663826,2019,0.6703803060659135,-0.07404765840208749,-1,2019-10-21,-1
1114,marker,622,Newspapers,The Liberal,"The Liberal (founded as the York Herald in 1878) closed in March 2009 when it was split into two separate newspapers, the Richmond Hill Liberal and Thornhill Liberal.",0,2023-09-30T09:43:04Z,2023-09-30T09:43:04Z,42,community paper,closed,2009-03-05,Metroland,"Richmond Hill and Thornhill, Ontario","[""https:\/\/www.yorkregion.com\/news\/welcome-to-the-new-thornhill-liberal\/article_e63c6a98-bcdd-563b-9709-3b58ce1ebbd6.html""]","[""English""]",2013A000435087,Richmond Hill,35,35087,49366,80834,0.6107083652918327,2015,0.6828126123999229,-0.07210424710809016,-1,2015-10-19,-1
1115,marker,622,Newspapers,MÃ©tro Ahuntsic-Cartierville,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1974.",0,2023-10-01T00:03:39Z,2023-10-01T00:03:39Z,27,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"Ahuntsic-Cartierville, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424003,Ahuntsic-Cartierville,24,24003,51463,80359,0.6404136437735661,2021,0.6255952853516473,0.01481835842191881,-1,2021-09-19,0
1115,marker,622,Newspapers,MÃ©tro Ahuntsic-Cartierville,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1974.",0,2023-10-01T00:03:39Z,2023-10-01T00:03:39Z,27,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"Ahuntsic-Cartierville, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424003,Ahuntsic-Cartierville,24,24003,56133,83384,0.6731867024848892,2019,0.6703803060659135,0.0028063964189757318,-1,2019-10-21,0
1115,marker,622,Newspapers,MÃ©tro Ahuntsic-Cartierville,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1974.",0,2023-10-01T00:03:39Z,2023-10-01T00:03:39Z,27,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"Ahuntsic-Cartierville, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424003,Ahuntsic-Cartierville,24,24003,56197,83208,0.6753797711758485,2015,0.6828126123999229,-0.0074328412240743935,-1,2015-10-19,0
1116,marker,622,Newspapers,MÃ©tro Anjou Mercier,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1953.",0,2023-10-01T00:08:11Z,2023-10-01T00:08:11Z,47,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"Anjou and Mercier, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424029,Honoré-Mercier,24,24029,49380,77284,0.6389420837430775,2021,0.6255952853516473,0.013346798391430159,-1,2021-09-19,0
1116,marker,622,Newspapers,MÃ©tro Anjou Mercier,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1953.",0,2023-10-01T00:08:11Z,2023-10-01T00:08:11Z,47,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"Anjou and Mercier, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424029,Honoré-Mercier,24,24029,51376,78850,0.651566265060241,2019,0.6703803060659135,-0.01881404100567252,-1,2019-10-21,0
